No.;Date;Time;P.Time;AV Pyro top;AV control TC;AV TC upper ram;AV TC lower ram;AV Trafo Temp;SV Temperature  ;AV CZ Output;AV Press. Abs. 1;AV Press. Abs. 2;AV Thermovak;SV Rel. Pressure;AV Press. Rel.;SV Force        ;AV Force;AV Abs. Piston T;AV Rel. Piston T;AV Speed;AV Heating Power;U RMS;I RMS;Spare for I peak;SV Max. Temp TC ;SV Power limit  ;SV Jump to Pyro ;SV Pulse Time   ;SV Pause Time   ;SV Pulses Per Bu;SV Pause Between;SV Put on Force ;SV Speed        ;SV Max. Piston t;SV Abs. Pressure;SV Start Vacuum ;SV Open V1      
35;7/30/2020;10:54:43 AM;0:00:34;250,9;2,2;25,4;24,8;29,3;20;0;6,22;15,111;2,30E+00;20;-129,8;5;-0,4;54,9;0;0,01;0;0,01;0,02;0;200;0;300;1;0;1;0;3;40;20;0;1;100
36;7/30/2020;10:54:44 AM;0:00:35;250,8;2,2;25,4;24,7;29,3;20;0;6,22;15,111;1,80E+00;20;-129,8;5;-0,5;54,9;0;0,01;0;0,01;0,02;0;200;0;300;1;0;1;0;3;40;20;0;1;100
37;7/30/2020;10:54:45 AM;0:00:36;250,7;3;25,4;24,7;29,3;20;0;3,711;12,725;1,40E+00;20;-129,8;5;-0,6;54,9;0;0,01;0;0,01;0,02;0;200;0;300;1;0;1;0;3;40;20;0;1;100
38;7/30/2020;10:54:46 AM;0:00:37;250,7;3,8;25,4;24,7;29,3;20;0;2,279;11,29;1,10E+00;20;-129,8;5;-0,6;54,9;0;0,01;0;0,01;0,02;0;200;0;300;1;0;1;0;3;40;20;0;1;100
39;7/30/2020;10:54:47 AM;0:00:38;250,7;3,8;25,4;24,7;29,3;20;0;2,279;11,29;9,20E-01;20;-129,8;5;-0,6;54,9;0;0,01;0;0,01;0,02;0;200;0;300;1;0;1;0;3;40;20;0;1;100
40;7/30/2020;10:54:48 AM;0:00:39;250,7;4,6;25,3;24,6;29,3;20;0;1,476;10,308;7,60E-01;20;-129,8;5;-0,6;54,9;0;0,01;0;0,01;0,02;0;200;0;300;1;0;1;0;3;40;20;0;1;100
41;7/30/2020;10:54:49 AM;0:00:40;250,7;4,6;25,3;24,6;29,3;20;0;1,01;9,668;6,50E-01;20;-129,8;5;-0,1;54,9;0;0,01;0;0,01;0,02;0;200;0;300;1;0;1;0;3;40;20;0;1;100
42;7/30/2020;10:54:50 AM;0:00:41;250,7;5,4;25,2;24,6;29,3;20;0;1,01;9,668;5,60E-01;20;-129,8;5;-0,3;54,9;0;0,01;0;0,01;0,02;0;200;0;300;1;0;1;0;3;40;20;0;1;100
43;7/30/2020;10:54:51 AM;0:00:42;250,8;6,1;25,2;24,6;29,3;20;0;0,741;9,29;4,80E-01;20;-129,8;5;-0,3;54,9;0;0,01;0;0,01;0,02;0;200;0;300;1;0;1;0;3;40;20;0;1;100
44;7/30/2020;10:54:52 AM;0:00:43;250,8;6,1;25,2;24,6;29,3;20;0;0,741;9,29;4,30E-01;20;-129,9;5,1;2,8;55,12;0;0,01;0;0,01;0,02;0;200;0;300;1;0;1;0;3;40;20;0;1;100
45;7/30/2020;10:54:53 AM;0:00:44;250,9;6,8;25,2;24,6;29,3;20;0;0,475;9,072;4,00E-01;20;-129,8;5,2;8,2;55,59;0,41;0,01;0;0,01;0,02;0;200;0;300;1;0;1;0;3;40;20;0;1;100
46;7/30/2020;10:54:54 AM;0:00:45;250,9;6,8;25,2;24,6;29,3;20;0;0,475;9,072;4,00E-01;20;-129,9;5,2;6,7;55,6;0,42;0,01;0;0,01;0,02;0;200;0;300;1;0;1;0;3;40;20;0;1;100
47;7/30/2020;10:54:55 AM;0:00:46;250,8;7,4;25,2;24,6;29,3;20;0;0,416;8,873;3,40E-01;20;-129,9;5,3;6;55,59;0,41;13,03;0;0,01;0,02;0;200;0;300;1;0;1;0;3;40;20;0;1;100
48;7/30/2020;10:54:56 AM;0:00:47;250,8;7,9;25,2;24,6;29,3;20;0;0,416;8,873;3,10E-01;20;-129,9;5,5;6,3;55,59;0,41;13,03;0;0,01;0,02;0;200;0;300;1;0;1;0;3;40;20;0;1;100
49;7/30/2020;10:54:57 AM;0:00:48;250,8;7,9;25,2;24,6;29,3;20;0;0,373;8,819;3,10E-01;20;-129,8;5,5;6,2;55,59;0,41;13,03;0;0,01;0,02;0;200;0;300;1;0;1;0;3;40;20;0;1;100
50;7/30/2020;10:54:58 AM;0:00:49;250,7;8,3;25,1;24,6;29,3;20;0;0,344;8,819;2,70E-01;20;-129,9;5,6;6,1;55,59;0,41;-0,21;0;0,01;0,02;0;200;0;300;1;0;1;0;3;40;20;0;1;100
51;7/30/2020;10:54:59 AM;0:00:50;250,7;8,7;25,1;24,6;29,3;20;0;0,318;8,717;2,60E-01;20;-129,9;5,7;6,1;55,59;0,41;-0,21;0;0,01;0,02;0;200;0;300;1;0;1;0;3;40;20;0;1;100
52;7/30/2020;10:55:00 AM;0:00:51;250,7;8,7;25,1;24,6;29,3;20;0;0,318;8,717;2,40E-01;20;-129,9;5,8;6,5;55,59;0,41;-0,21;0;0,01;0,02;0;200;0;300;1;0;1;0;3;40;20;0;1;100
53;7/30/2020;10:55:01 AM;0:00:52;250,8;9,5;25,1;24,5;29,3;20;0;0,294;8,695;2,30E-01;20;-129,9;5,9;6,4;55,59;0,41;-0,01;0;0,01;0,02;0;200;0;300;1;0;1;0;3;40;20;0;1;100
54;7/30/2020;10:55:02 AM;0:00:53;250,8;9,5;25,1;24,5;29,3;20;0;0,273;8,695;2,30E-01;20;-129,9;6;6,3;55,59;0,41;-0,01;0;0,01;0,02;0;200;0;300;1;0;1;0;3;40;20;0;1;100
55;7/30/2020;10:55:03 AM;0:00:54;250,8;9,9;25,1;24,5;29,3;20;0;0,256;8,684;2,20E-01;20;-129,9;6,1;6,9;55,59;0,41;-0,01;0;0,01;0,02;0;200;0;300;1;0;1;0;3;40;20;0;1;100
56;7/30/2020;10:55:04 AM;0:00:55;250,8;10,2;25,1;24,5;29,3;20;0;0,256;8,684;2,00E-01;20;-129,8;6,2;6,5;55,59;0,41;0,01;0;0,01;0,02;0;200;0;300;1;0;1;0;3;40;20;0;1;100
57;7/30/2020;10:55:05 AM;0:00:56;250,9;10,2;25,1;24,5;29,3;20;0;0,242;8,684;2,00E-01;20;-129,9;6,2;6,7;55,59;0,41;0,01;0;0,01;0,02;0;200;0;300;1;0;1;0;3;40;20;0;1;100
58;7/30/2020;10:55:06 AM;0:00:57;250,9;10,6;25,1;24,6;29,3;20;0;0,242;8,684;1,90E-01;20;-129,9;6,4;6,9;55,59;0,41;0,01;0;0,01;0,02;0;200;0;300;1;0;1;0;3;40;20;0;1;100
59;7/30/2020;10:55:07 AM;0:00:58;250,9;10,6;25,1;24,6;29,3;20;0;0,231;8,683;1,80E-01;20;-129,9;6,5;6,8;55,59;0,41;0,01;0;0,01;0,02;0;200;0;300;1;0;1;0;3;40;20;0;1;100
60;7/30/2020;10:55:08 AM;0:00:59;250,9;10,9;25,1;24,5;29,3;20;0;0,221;8,682;1,80E-01;20;-129,9;6,5;6,8;55,59;0,41;0;0;0,01;0,02;0;200;0;300;1;0;1;0;3;40;20;0;1;100
61;7/30/2020;10:55:09 AM;0:01:00;250,8;11,2;25,1;24,5;29,3;20;0;0,221;8,682;1,80E-01;20;-129,9;6,6;7,2;55,59;0,41;0;0;0,01;0,02;0;200;0;300;1;0;1;0;3;40;20;0;1;100
62;7/30/2020;10:55:10 AM;0:01:01;250,8;11,5;25,1;24,5;29,3;20;0;0,205;8,685;1,70E-01;20;-129,9;6,7;7,3;55,59;0,41;0;0;0,01;0,02;0;200;0;300;1;0;1;0;3;40;20;0;1;100
63;7/30/2020;10:55:11 AM;0:01:02;250,8;11,8;25,1;24,5;29,3;20;0;0,205;8,685;1,60E-01;20;-129,9;6,9;7,2;55,59;0,41;0,01;0;0,01;0,02;0;200;0;300;1;0;1;0;3;40;20;0;1;100
64;7/30/2020;10:55:12 AM;0:01:03;250,7;12,1;25,1;24,5;29,3;20;0;0,199;8,684;1,60E-01;20;-129,9;6,9;7,4;55,59;0,41;0,01;0;0,01;0,02;0;200;0;300;1;0;1;0;3;40;20;0;1;100
65;7/30/2020;10:55:13 AM;0:01:04;250,8;12,1;25,1;24,5;29,3;20;0;0,194;8,684;1,60E-01;20;-129,9;7;7,4;55,59;0,41;0,01;0;0,01;0,02;0;200;0;300;1;0;1;0;3;40;20;0;1;100
66;7/30/2020;10:55:14 AM;0:01:05;250,9;12,3;25,1;24,5;29,2;20;0;0,19;8,672;1,50E-01;20;-129,9;7,1;7,7;55,59;0,41;0;0;0,01;0,02;0;200;0;300;1;0;1;0;3;40;20;0;1;100
67;7/30/2020;10:55:15 AM;0:01:06;250,9;12,3;25,1;24,5;29,2;20;0;0,19;8,672;1,50E-01;20;-129,9;7,2;7,6;55,59;0,41;0;0;0,01;0,02;0;200;0;300;1;0;1;0;3;40;20;0;1;100
68;7/30/2020;10:55:16 AM;0:01:07;250,8;12,8;25,1;24,5;29,2;20;0;0,186;8,67;1,50E-01;20;-129,9;7,3;7,9;55,59;0,41;0;0;0,01;0,02;0;200;0;300;1;0;1;0;3;40;20;0;1;100
69;7/30/2020;10:55:17 AM;0:01:08;250,8;12,8;25,1;24,5;29,2;20;0;0,186;8,67;1,50E-01;20;-129,9;7,3;7,7;55,59;0,41;0;0;0,01;0,02;0;200;0;300;1;0;1;0;3;40;20;0;1;100
70;7/30/2020;10:55:18 AM;0:01:09;250,8;13;25,1;24,4;29,2;20;0;0,179;8,661;1,40E-01;20;-129,9;7,5;8,2;55,59;0,41;0;0;0,01;0,02;0;200;0;300;1;0;1;0;3;40;20;0;1;100
71;7/30/2020;10:55:19 AM;0:01:10;250,8;13,3;25,1;24,4;29,2;20;0;0,179;8,661;1,40E-01;20;-129,9;7,6;8,2;55,59;0,41;0;0;0,01;0,02;0;200;0;300;1;0;1;0;3;40;20;0;1;100
72;7/30/2020;10:55:20 AM;0:01:11;250,9;13,3;25,1;24,4;29,2;20;0;0,175;8,658;1,40E-01;20;-129,9;7,6;8;55,59;0,41;0;0;0,01;0,02;0;200;0;300;1;0;1;0;3;40;20;0;1;100
73;7/30/2020;10:55:21 AM;0:01:12;250,9;13,5;25,1;24,4;29,2;20;0;0,172;8,658;1,40E-01;20;-129,9;7,8;8,3;55,59;0,41;0,01;0;0,01;0,02;0;200;0;300;1;0;1;0;3;40;20;0;1;100
74;7/30/2020;10:55:22 AM;0:01:13;250,9;13,7;25,1;24,4;29,2;20;0;0,172;8,653;1,30E-01;20;-129,9;7,9;8,3;55,59;0,41;0,01;0;0,01;0,02;0;200;0;300;1;0;1;0;3;40;20;0;1;100
75;7/30/2020;10:55:23 AM;0:01:14;250,9;13,7;25,1;24,4;29,2;20;0;0,169;8,651;1,30E-01;20;-129,9;7,9;8,4;55,59;0,41;0,01;0;0,01;0,02;0;200;0;300;1;0;1;0;3;40;20;0;1;100
76;7/30/2020;10:55:24 AM;0:01:15;250,9;13,9;25,1;24,4;29,2;20;0;0,167;8,651;1,30E-01;20;-129,9;8;8,9;55,59;0,41;0,09;0;0,01;0,02;0;200;0;300;1;0;1;0;3;40;20;0;1;100
77;7/30/2020;10:55:25 AM;0:01:16;250,8;14,1;25,1;24,4;29,2;20;0;0,165;8,641;1,20E-01;20;-129,9;8,1;8,8;55,6;0,42;0,09;0;0,01;0,02;0;200;0;300;1;0;1;0;3;40;20;0;1;100
78;7/30/2020;10:55:26 AM;0:01:17;250,8;14,3;25,1;24,4;29,2;20;0;0,165;8,641;1,20E-01;20;-129,9;8,2;8,8;55,6;0,42;0,09;0;0,01;0,02;0;200;0;300;1;0;1;0;3;40;20;0;1;100
79;7/30/2020;10:55:27 AM;0:01:18;250,8;14,5;25,1;24,4;29,2;20;0;0,163;8,635;1,20E-01;20;-129,9;8,3;9,3;55,6;0,42;0,11;0;0,01;0,02;0;200;0;300;1;0;1;0;3;40;20;0;1;100
80;7/30/2020;10:55:28 AM;0:01:19;250,8;14,5;25,1;24,4;29,2;20;0;0,161;8,634;1,20E-01;20;-129,9;8,4;9,1;55,6;0,42;0,11;0;0,01;0,02;0;200;0;300;1;0;1;0;3;40;20;0;1;100
81;7/30/2020;10:55:29 AM;0:01:20;250,8;14,7;25,1;24,4;29,2;20;0;0,161;8,634;1,20E-01;20;-129,9;8,5;8,8;55,61;0,43;0,11;0;0,01;0,02;0;200;0;300;1;0;1;0;3;40;20;0;1;100
82;7/30/2020;10:55:30 AM;0:01:21;250,8;14,9;25,1;24,4;29,2;20;0;0,159;8,633;1,20E-01;20;-129,9;8,6;9,3;55,61;0,43;0,11;0;0,01;0,02;0;200;0;300;1;0;1;0;3;40;20;0;1;100
83;7/30/2020;10:55:31 AM;0:01:22;250,8;14,9;25,1;24,3;29,2;20;0;0,158;8,631;1,10E-01;20;-129,9;8,6;9,3;55,62;0,44;0,2;0;0,01;0,02;0;200;0;300;1;0;1;0;3;40;20;0;1;100
84;7/30/2020;10:55:32 AM;0:01:23;250,8;15;25,1;24,3;29,2;20;0;0,158;8,631;1,10E-01;20;-129,9;8,8;9,3;55,62;0,44;0,2;0;0,01;0,02;0;200;0;300;1;0;1;0;3;40;20;0;1;100
85;7/30/2020;10:55:33 AM;0:01:24;250,8;15,2;25,2;24,3;29,2;20;0;0,156;8,633;1,10E-01;20;-129,9;8,9;9,9;55,63;0,45;0,2;0;0,01;0,02;0;200;0;300;1;0;1;0;3;40;20;0;1;100
86;7/30/2020;10:55:34 AM;0:01:25;250,9;15,2;25,2;24,3;29,2;20;0;0,155;8,633;1,10E-01;20;-129,9;8,9;9,2;55,64;0,46;0,4;0;0,01;0,02;0;200;0;300;1;0;1;0;3;40;20;0;1;100
87;7/30/2020;10:55:35 AM;0:01:26;250,9;15,4;25,2;24,3;29,2;20;0;0,153;8,62;1,10E-01;20;-129,9;9;9,3;55,65;0,47;0,4;0;0,01;0,02;0;200;0;300;1;0;1;0;3;40;20;0;1;100
88;7/30/2020;10:55:36 AM;0:01:27;250,9;15,6;25,2;24,3;29,2;20;0;0,152;8,62;1,10E-01;20;-129,9;9,2;9,9;55,65;0,47;0,4;0;0,01;0,02;0;200;0;300;1;0;1;0;3;40;20;0;1;100
89;7/30/2020;10:55:37 AM;0:01:28;250,9;15,7;25,2;24,3;29,2;20;0;0,152;8,617;1,00E-01;20;-129,9;9,2;9,6;55,66;0,48;0,4;0;0,01;0,02;0;200;0;300;1;0;1;0;3;40;20;0;1;100
90;7/30/2020;10:55:38 AM;0:01:29;251;15,7;25,2;24,3;29,2;20;0;0,15;8,613;1,00E-01;20;-129,9;9,3;9,9;55,67;0,49;0,46;0;0,01;0,02;0;200;0;300;1;0;1;0;3;40;20;0;1;100
91;7/30/2020;10:55:39 AM;0:01:30;250,9;15,9;25,2;24,3;29,2;20;0;0,15;8,613;1,00E-01;20;-129,9;9,4;10;55,68;0,5;0,46;0;0,01;0,02;0;200;0;300;1;0;1;0;3;40;20;0;1;100
92;7/30/2020;10:55:40 AM;0:01:31;250,9;16,1;25,2;24,3;29,2;20;0;0,148;8,602;1,00E-01;20;-129,9;9,5;9,9;55,68;0,5;0,46;0;0,01;0,02;0;200;0;300;1;0;1;0;3;40;20;0;1;100
93;7/30/2020;10:55:41 AM;0:01:32;250,8;16,1;25,2;24,3;29,2;20;0;0,147;8,602;1,00E-01;20;-129,9;9,5;9,9;55,69;0,51;0,46;0;0,01;0,02;0;200;0;300;1;0;1;0;3;40;20;0;1;100
94;7/30/2020;10:55:42 AM;0:01:33;250,8;16,2;25,2;24,3;29,2;20;0;0,147;8,602;1,00E-01;20;-129,9;9,7;10,4;55,7;0,52;0,46;0;0,01;0,02;0;200;0;300;1;0;1;0;3;40;20;0;1;100
95;7/30/2020;10:55:43 AM;0:01:34;250,8;16,3;25,2;24,3;29,2;20;0;0,146;8,595;9,90E-02;20;-129,9;9,8;9,9;55,71;0,53;0,46;0;0,01;0,02;0;200;0;300;1;0;1;0;3;40;20;0;1;100
96;7/30/2020;10:55:44 AM;0:01:35;250,8;16,3;25,2;24,3;29,2;20;0;0,145;8,589;9,80E-02;20;-129,9;9,8;10,1;55,72;0,54;0,46;0;0,01;0,02;0;200;0;300;1;0;1;0;3;40;20;0;1;100
97;7/30/2020;10:55:45 AM;0:01:36;250,8;16,5;25,5;24,3;29,2;20;0;0,144;8,59;9,70E-02;20;-129,9;9,9;10,4;55,73;0,55;0,61;0;0,01;0,02;0;200;0;300;1;0;1;0;3;40;20;0;1;100
98;7/30/2020;10:55:46 AM;0:01:37;250,8;16,6;25,5;24,2;29,2;20;0;0,142;8,591;9,60E-02;20;-129,9;10,1;10,4;55,74;0,56;0,61;0;0,01;0,02;0;200;0;300;1;0;1;0;3;40;20;0;1;100
99;7/30/2020;10:55:47 AM;0:01:38;250,8;16,7;25,5;24,2;29,2;20;0;0,142;8,591;9,50E-02;20;-129,9;10,1;10,6;55,74;0,56;0,61;0;0,01;0,02;0;200;0;300;1;0;1;0;3;40;20;0;1;100
100;7/30/2020;10:55:48 AM;0:01:39;250,9;16,9;25,5;24,2;29,2;20;0;0,141;8,592;9,40E-02;20;-129,9;10,2;10,6;55,75;0,57;0,48;0;0,01;0,02;0;200;0;300;1;0;1;0;3;40;20;0;1;100
101;7/30/2020;10:55:49 AM;0:01:40;250,9;16,9;25,5;24,2;29,2;20;0;0,14;8,592;9,30E-02;20;-129,9;10,3;10,9;55,76;0,58;0,48;0;0,01;0,02;0;200;0;300;1;0;1;0;3;40;20;0;1;100
102;7/30/2020;10:55:50 AM;0:01:41;250,9;17;25,2;24,2;29,2;20;0;0,14;8,589;9,20E-02;20;-129,9;10,4;11,1;55,77;0,59;0,48;0;0,01;0,02;0;200;0;300;1;0;1;0;3;40;20;0;1;100
103;7/30/2020;10:55:51 AM;0:01:42;250,8;17;25,2;24,2;29,2;20;0;0,139;8,592;9,10E-02;20;-129,9;10,5;11;55,78;0,6;0,47;0;0,01;0,02;0;200;0;300;1;0;1;0;3;40;20;0;1;100
104;7/30/2020;10:55:52 AM;0:01:43;250,7;17,2;25,2;24,2;29,2;20;0;0,138;8,592;9,00E-02;20;-129,9;10,5;11;55,78;0,6;0,47;0;0,01;0,02;0;200;0;300;1;0;1;0;3;40;20;0;1;100
